data,pedido_id,cliente,cidade,estado,regiao,produto,categoria,vendedor,canal_venda,quantidade,preco_unitario,custo_unitario,status_pagamento
2025-02-07,PED-00879,Cliente 176,Goiânia,GO,Centro-Oeste,Suporte Notebook,Acessórios,Lucas Martins,Marketplace,8,150.56,86.16,Pago
2025-05-09,PED-00880,Cliente 238,Goiânia,GO,Centro-Oeste,Mouse Sem Fio,Acessórios,Diego Rocha,Marketplace,3,106.74,66.97,Pago
2026-01-01,PED-00881,Cliente 083,Fortaleza,CE,Nordeste,Smartphone X,Eletrônicos,Bruno Costa,Loja física,8,3490.79,2671.64,Pago
2025-10-01,PED-00882,Cliente 006,Belo Horizonte,MG,Sudeste,Armário Escritório,Móveis,Lucas Martins,WhatsApp,3,848.55,545.07,Pago
2026-01-01,PED-00883,Cliente 025,Brasília,DF,Centro-Oeste,Notebook Pro 14,Eletrônicos,Lucas Martins,Representante,4,3656.04,3251.3,Pago
2025-07-19,PED-00884,Cliente 307,São Paulo,SP,Sudeste,Armário Escritório,Móveis,Ana Lima,Loja física,8,902.4,569.37,Pago
2025-07-11,PED-00885,Cliente 216,Salvador,BA,Nordeste,Monitor 27,Eletrônicos,Ana Lima,Loja física,2,1440.88,971.31,Cancelado
2025-02-02,PED-00886,Cliente 023,Recife,PE,Nordeste,Monitor 27,Eletrônicos,Diego Rocha,Representante,3,1407.61,985.87,Pendente
2025-11-17,PED-00887,Cliente 220,Porto Alegre,RS,Sul,Monitor 27,Eletrônicos,Ana Lima,E-commerce,4,1280.7,989.04,Pago
2025-01-08,PED-00888,Cliente 200,Brasília,DF,Centro-Oeste,Headset Premium,Acessórios,Bruno Costa,Marketplace,6,481.18,291.87,Pago
2025-11-29,PED-00889,Cliente 112,Rio de Janeiro,RJ,Sudeste,Impressora Laser,Eletrônicos,Diego Rocha,WhatsApp,1,1140.43,799.46,Pago
2025-12-31,PED-00890,Cliente 049,Porto Alegre,RS,Sul,Webcam Full HD,Acessórios,Fernanda Alves,WhatsApp,3,261.36,146.52,Cancelado
2026-01-30,PED-00891,Cliente 163,Fortaleza,CE,Nordeste,Armário Escritório,Móveis,Lucas Martins,Marketplace,6,841.07,524.85,Pendente
2025-08-18,PED-00892,Cliente 120,Florianópolis,SC,Sul,Headset Premium,Acessórios,Ana Lima,Representante,4,507.59,275.42,Pago
2026-01-13,PED-00893,Cliente 071,Salvador,BA,Nordeste,Headset Premium,Acessórios,Carla Souza,Marketplace,2,484.93,276.27,Pago
2025-11-25,PED-00894,Cliente 069,Salvador,BA,Nordeste,Notebook Pro 14,Eletrônicos,Carla Souza,WhatsApp,8,3958.13,3266.33,Pendente
2026-02-10,PED-00895,Cliente 118,Brasília,DF,Centro-Oeste,Headset Premium,Acessórios,Lucas Martins,WhatsApp,5,487.19,277.94,Pago
2025-12-07,PED-00896,Cliente 267,Brasília,DF,Centro-Oeste,Monitor 27,Eletrônicos,Carla Souza,E-commerce,4,1310.53,951.25,Pago
2025-02-05,PED-00897,Cliente 065,Natal,RN,Nordeste,Monitor 27,Eletrônicos,Ana Lima,E-commerce,3,1433.59,1040.21,Pago
2025-05-01,PED-00898,Cliente 160,Recife,PE,Nordeste,Webcam Full HD,Acessórios,Bruno Costa,E-commerce,7,217.57,138.52,Pago
2025-06-05,PED-00899,Cliente 140,Porto Alegre,RS,Sul,Cadeira Office,Móveis,Diego Rocha,Loja física,8,1002.98,615.83,Pago
2025-03-27,PED-00900,Cliente 080,Curitiba,PR,Sul,Smartphone X,Eletrônicos,Diego Rocha,Loja física,7,3357.27,2745.94,Pago
2026-01-24,PED-00901,Cliente 132,Porto Alegre,RS,Sul,Cadeira Office,Móveis,Diego Rocha,Marketplace,3,970.77,610.7,Pendente
2025-11-07,PED-00902,Cliente 241,Recife,PE,Nordeste,Smartphone X,Eletrônicos,Bruno Costa,E-commerce,6,3785.81,2620.24,Pendente
2026-01-09,PED-00903,Cliente 213,Rio de Janeiro,RJ,Sudeste,Armário Escritório,Móveis,Diego Rocha,WhatsApp,8,781.75,542.08,Pendente
2025-02-06,PED-00904,Cliente 290,Natal,RN,Nordeste,Headset Premium,Acessórios,Bruno Costa,E-commerce,2,457.01,301.08,Cancelado
2025-06-28,PED-00905,Cliente 030,Goiânia,GO,Centro-Oeste,Webcam Full HD,Acessórios,Lucas Martins,Marketplace,8,251.79,147.13,Pago
2025-09-02,PED-00906,Cliente 134,Rio de Janeiro,RJ,Sudeste,Notebook Pro 14,Eletrônicos,Fernanda Alves,Marketplace,1,4428.59,3057.25,Pago
2025-11-05,PED-00907,Cliente 060,Brasília,DF,Centro-Oeste,Impressora Laser,Eletrônicos,Ana Lima,Marketplace,3,1099.74,806.89,Pago
2025-09-23,PED-00908,Cliente 130,Belo Horizonte,MG,Sudeste,Monitor 27,Eletrônicos,Lucas Martins,WhatsApp,3,1318.13,1008.08,Pago
2025-10-28,PED-00909,Cliente 056,Goiânia,GO,Centro-Oeste,Cadeira Office,Móveis,Lucas Martins,Representante,7,1016.92,614.81,Pago
2025-05-18,PED-00910,Cliente 004,Salvador,BA,Nordeste,Armário Escritório,Móveis,Bruno Costa,Marketplace,7,793.57,527.95,Cancelado
2025-08-02,PED-00911,Cliente 088,Belo Horizonte,MG,Sudeste,Webcam Full HD,Acessórios,Bruno Costa,WhatsApp,5,229.0,137.87,Pago
2025-04-04,PED-00912,Cliente 096,Recife,PE,Nordeste,Webcam Full HD,Acessórios,Bruno Costa,Loja física,8,261.02,148.26,Pago
2025-05-13,PED-00913,Cliente 041,Curitiba,PR,Sul,Headset Premium,Acessórios,Carla Souza,Loja física,2,488.91,280.12,Pago
2025-01-16,PED-00914,Cliente 052,Salvador,BA,Nordeste,Impressora Laser,Eletrônicos,Ana Lima,Loja física,8,922.48,838.56,Cancelado
2025-10-26,PED-00915,Cliente 193,Recife,PE,Nordeste,Notebook Pro 14,Eletrônicos,Fernanda Alves,Representante,4,4446.5,3266.63,Pago
2025-08-31,PED-00916,Cliente 190,Porto Alegre,RS,Sul,Mesa Gamer,Móveis,Lucas Martins,WhatsApp,7,1218.94,837.28,Pago
2025-12-07,PED-00917,Cliente 170,Belo Horizonte,MG,Sudeste,Headset Premium,Acessórios,Ana Lima,Loja física,1,453.37,293.11,Cancelado
2026-03-04,PED-00918,Cliente 128,Natal,RN,Nordeste,Teclado Mecânico,Acessórios,Carla Souza,Marketplace,2,339.76,218.92,Pago
2025-09-21,PED-00919,Cliente 165,Brasília,DF,Centro-Oeste,Headset Premium,Acessórios,Ana Lima,WhatsApp,4,513.2,301.46,Cancelado
2025-06-16,PED-00920,Cliente 205,Curitiba,PR,Sul,Suporte Notebook,Acessórios,Lucas Martins,Representante,4,141.36,85.71,Pago
2025-12-04,PED-00921,Cliente 311,Recife,PE,Nordeste,Armário Escritório,Móveis,Bruno Costa,E-commerce,7,865.33,575.85,Cancelado
2025-09-16,PED-00922,Cliente 155,Fortaleza,CE,Nordeste,Notebook Pro 14,Eletrônicos,Lucas Martins,Representante,8,4446.63,3166.18,Pago
2025-03-01,PED-00923,Cliente 109,Brasília,DF,Centro-Oeste,Smartphone X,Eletrônicos,Bruno Costa,Loja física,4,3389.15,2914.03,Pago
2025-03-24,PED-00924,Cliente 132,Belo Horizonte,MG,Sudeste,Mesa Gamer,Móveis,Lucas Martins,Marketplace,5,1279.37,824.58,Cancelado
2025-03-11,PED-00925,Cliente 171,Brasília,DF,Centro-Oeste,Webcam Full HD,Acessórios,Bruno Costa,Representante,8,269.52,145.05,Cancelado
2025-06-25,PED-00926,Cliente 120,Goiânia,GO,Centro-Oeste,Headset Premium,Acessórios,Bruno Costa,WhatsApp,7,428.46,274.3,Pago
2025-06-24,PED-00927,Cliente 294,Porto Alegre,RS,Sul,Armário Escritório,Móveis,Carla Souza,E-commerce,4,909.44,580.47,Pendente
2026-01-13,PED-00928,Cliente 199,São Paulo,SP,Sudeste,Notebook Pro 14,Eletrônicos,Diego Rocha,WhatsApp,1,4225.26,3278.95,Pago
2025-09-24,PED-00929,Cliente 203,Porto Alegre,RS,Sul,Suporte Notebook,Acessórios,Ana Lima,Representante,4,167.24,85.4,Pago
2026-03-05,PED-00930,Cliente 308,Curitiba,PR,Sul,Monitor 27,Eletrônicos,Carla Souza,E-commerce,8,1500.32,1042.14,Cancelado
2025-01-18,PED-00931,Cliente 141,Rio de Janeiro,RJ,Sudeste,Impressora Laser,Eletrônicos,Lucas Martins,Representante,5,1108.61,827.7,Pago
2025-05-30,PED-00932,Cliente 079,Belo Horizonte,MG,Sudeste,Armário Escritório,Móveis,Lucas Martins,E-commerce,1,836.26,579.31,Pago
2025-12-25,PED-00933,Cliente 201,Natal,RN,Nordeste,Armário Escritório,Móveis,Carla Souza,E-commerce,3,783.21,556.35,Pago
2025-08-05,PED-00934,Cliente 201,Curitiba,PR,Sul,Suporte Notebook,Acessórios,Ana Lima,Representante,6,148.71,85.09,Pago
2025-12-25,PED-00935,Cliente 166,Belo Horizonte,MG,Sudeste,Webcam Full HD,Acessórios,Fernanda Alves,Loja física,2,271.7,146.73,Pago
2025-12-02,PED-00936,Cliente 248,Porto Alegre,RS,Sul,Teclado Mecânico,Acessórios,Carla Souza,E-commerce,3,291.84,222.28,Pago
2026-01-12,PED-00937,Cliente 076,Natal,RN,Nordeste,Suporte Notebook,Acessórios,Diego Rocha,Marketplace,6,164.47,84.02,Pago
2025-02-19,PED-00938,Cliente 061,Curitiba,PR,Sul,Mesa Gamer,Móveis,Fernanda Alves,WhatsApp,3,1274.17,850.57,Cancelado
2026-01-05,PED-00939,Cliente 124,Salvador,BA,Nordeste,Headset Premium,Acessórios,Diego Rocha,Marketplace,1,485.23,289.96,Pago
2025-12-01,PED-00940,Cliente 196,Belo Horizonte,MG,Sudeste,Armário Escritório,Móveis,Carla Souza,Marketplace,2,737.08,530.93,Pago
2025-03-04,PED-00941,Cliente 301,Brasília,DF,Centro-Oeste,Smartphone X,Eletrônicos,Fernanda Alves,Representante,4,3628.62,2825.04,Pago
2026-02-11,PED-00942,Cliente 223,Fortaleza,CE,Nordeste,Impressora Laser,Eletrônicos,Carla Souza,Representante,7,909.31,784.5,Cancelado
2026-03-18,PED-00943,Cliente 202,Fortaleza,CE,Nordeste,Webcam Full HD,Acessórios,Fernanda Alves,Representante,7,269.97,143.96,Pago
2025-09-23,PED-00944,Cliente 061,Florianópolis,SC,Sul,Impressora Laser,Eletrônicos,Bruno Costa,Representante,2,1098.5,757.06,Pago
2026-02-14,PED-00945,Cliente 295,Recife,PE,Nordeste,Mesa Gamer,Móveis,Bruno Costa,E-commerce,1,1210.98,788.61,Pago
2025-02-13,PED-00946,Cliente 279,Florianópolis,SC,Sul,Mouse Sem Fio,Acessórios,Bruno Costa,Marketplace,5,116.77,67.76,Pago
2025-06-03,PED-00947,Cliente 072,Florianópolis,SC,Sul,Notebook Pro 14,Eletrônicos,Fernanda Alves,Marketplace,5,3675.35,3185.23,Pago
2025-11-07,PED-00948,Cliente 023,Florianópolis,SC,Sul,Webcam Full HD,Acessórios,Bruno Costa,Loja física,4,254.49,140.42,Pago
2025-03-10,PED-00949,Cliente 143,Florianópolis,SC,Sul,Impressora Laser,Eletrônicos,Bruno Costa,Representante,4,1014.23,803.78,Pago
2025-07-15,PED-00950,Cliente 043,Fortaleza,CE,Nordeste,Suporte Notebook,Acessórios,Carla Souza,Marketplace,7,143.35,83.79,Pago
2025-02-06,PED-00951,Cliente 191,Goiânia,GO,Centro-Oeste,Suporte Notebook,Acessórios,Fernanda Alves,Representante,5,158.38,86.37,Pago
2025-06-11,PED-00952,Cliente 040,Belo Horizonte,MG,Sudeste,Headset Premium,Acessórios,Carla Souza,Loja física,1,481.55,292.67,Pago
2025-02-03,PED-00953,Cliente 171,Brasília,DF,Centro-Oeste,Mesa Gamer,Móveis,Carla Souza,E-commerce,2,1203.92,785.92,Pago
2025-02-20,PED-00954,Cliente 064,Salvador,BA,Nordeste,Headset Premium,Acessórios,Bruno Costa,Representante,7,506.09,281.04,Pago
2025-02-18,PED-00955,Cliente 312,Rio de Janeiro,RJ,Sudeste,Webcam Full HD,Acessórios,Ana Lima,Loja física,5,241.34,150.38,Pago
2025-04-03,PED-00956,Cliente 304,Goiânia,GO,Centro-Oeste,Mesa Gamer,Móveis,Bruno Costa,WhatsApp,7,1021.01,810.93,Pago
2025-12-03,PED-00957,Cliente 028,Fortaleza,CE,Nordeste,Teclado Mecânico,Acessórios,Lucas Martins,WhatsApp,7,342.72,209.45,Pendente
2025-08-03,PED-00958,Cliente 182,Curitiba,PR,Sul,Armário Escritório,Móveis,Diego Rocha,Representante,3,731.13,580.39,Pendente
2026-01-03,PED-00959,Cliente 209,São Paulo,SP,Sudeste,Monitor 27,Eletrônicos,Carla Souza,Loja física,2,1409.83,958.87,Pago
2025-02-17,PED-00960,Cliente 147,Porto Alegre,RS,Sul,Teclado Mecânico,Acessórios,Fernanda Alves,Marketplace,1,364.29,203.95,Pago
2025-12-13,PED-00961,Cliente 255,Goiânia,GO,Centro-Oeste,Webcam Full HD,Acessórios,Fernanda Alves,Representante,3,227.58,142.04,Pendente
2025-04-08,PED-00962,Cliente 126,Natal,RN,Nordeste,Armário Escritório,Móveis,Lucas Martins,Representante,7,823.14,526.32,Pago
2025-03-28,PED-00963,Cliente 039,Florianópolis,SC,Sul,Suporte Notebook,Acessórios,Carla Souza,E-commerce,4,161.82,91.36,Pago
2025-09-11,PED-00964,Cliente 174,Fortaleza,CE,Nordeste,Headset Premium,Acessórios,Lucas Martins,E-commerce,6,511.15,297.8,Pago
2025-05-29,PED-00965,Cliente 110,Curitiba,PR,Sul,Cadeira Office,Móveis,Ana Lima,Representante,5,930.41,653.64,Cancelado
2025-09-21,PED-00966,Cliente 183,Curitiba,PR,Sul,Notebook Pro 14,Eletrônicos,Ana Lima,Representante,8,4225.35,3108.74,Pago
2025-01-03,PED-00967,Cliente 182,Goiânia,GO,Centro-Oeste,Mesa Gamer,Móveis,Ana Lima,Loja física,3,1128.47,783.47,Pendente
2025-09-21,PED-00968,Cliente 004,Belo Horizonte,MG,Sudeste,Teclado Mecânico,Acessórios,Bruno Costa,WhatsApp,2,292.33,212.83,Pago
2025-07-06,PED-00969,Cliente 225,Fortaleza,CE,Nordeste,Headset Premium,Acessórios,Lucas Martins,Marketplace,5,478.33,282.5,Pago
2025-01-03,PED-00970,Cliente 098,Goiânia,GO,Centro-Oeste,Mesa Gamer,Móveis,Carla Souza,Loja física,4,1216.71,802.89,Pago
2025-01-17,PED-00971,Cliente 137,Brasília,DF,Centro-Oeste,Teclado Mecânico,Acessórios,Ana Lima,Marketplace,4,300.15,215.15,Cancelado
2026-01-01,PED-00972,Cliente 068,Rio de Janeiro,RJ,Sudeste,Teclado Mecânico,Acessórios,Ana Lima,Loja física,7,327.37,206.61,Pago
2025-09-14,PED-00973,Cliente 176,Brasília,DF,Centro-Oeste,Notebook Pro 14,Eletrônicos,Diego Rocha,Representante,4,4341.72,3155.11,Pago
2025-05-25,PED-00974,Cliente 317,Recife,PE,Nordeste,Smartphone X,Eletrônicos,Bruno Costa,Representante,7,3417.57,2702.5,Pago
2026-03-19,PED-00975,Cliente 102,Goiânia,GO,Centro-Oeste,Cadeira Office,Móveis,Diego Rocha,Loja física,4,908.56,625.41,Pago
2025-04-07,PED-00976,Cliente 062,Brasília,DF,Centro-Oeste,Impressora Laser,Eletrônicos,Bruno Costa,Marketplace,3,1028.41,841.58,Pago
2025-08-07,PED-00977,Cliente 027,Porto Alegre,RS,Sul,Notebook Pro 14,Eletrônicos,Diego Rocha,Marketplace,4,4252.49,3245.75,Pago
2025-04-24,PED-00978,Cliente 262,Belo Horizonte,MG,Sudeste,Mesa Gamer,Móveis,Diego Rocha,Loja física,8,1238.04,789.7,Pago
2025-06-29,PED-00979,Cliente 025,Belo Horizonte,MG,Sudeste,Armário Escritório,Móveis,Bruno Costa,Loja física,4,768.43,563.03,Pago
2025-04-19,PED-00980,Cliente 221,Curitiba,PR,Sul,Cadeira Office,Móveis,Bruno Costa,WhatsApp,5,1033.74,616.1,Pago
2025-02-27,PED-00981,Cliente 170,Brasília,DF,Centro-Oeste,Mouse Sem Fio,Acessórios,Carla Souza,WhatsApp,1,124.12,67.26,Pendente
2025-07-10,PED-00982,Cliente 300,Brasília,DF,Centro-Oeste,Monitor 27,Eletrônicos,Diego Rocha,Loja física,5,1475.02,964.67,Cancelado
2025-11-05,PED-00983,Cliente 229,Natal,RN,Nordeste,Mouse Sem Fio,Acessórios,Ana Lima,Loja física,4,122.71,67.48,Pago
2026-01-07,PED-00984,Cliente 066,Salvador,BA,Nordeste,Smartphone X,Eletrônicos,Bruno Costa,Marketplace,3,3654.18,2694.0,Pendente
2025-06-27,PED-00985,Cliente 035,Curitiba,PR,Sul,Mesa Gamer,Móveis,Diego Rocha,Marketplace,2,1138.92,849.07,Pago
2025-03-27,PED-00986,Cliente 024,São Paulo,SP,Sudeste,Impressora Laser,Eletrônicos,Fernanda Alves,Loja física,3,1086.21,816.13,Cancelado
2026-02-22,PED-00987,Cliente 225,Curitiba,PR,Sul,Headset Premium,Acessórios,Fernanda Alves,Marketplace,2,497.96,283.62,Pendente
2025-05-20,PED-00988,Cliente 293,Fortaleza,CE,Nordeste,Monitor 27,Eletrônicos,Bruno Costa,Representante,1,1493.02,1045.37,Pendente
2025-08-22,PED-00989,Cliente 113,Goiânia,GO,Centro-Oeste,Webcam Full HD,Acessórios,Carla Souza,WhatsApp,5,250.76,138.44,Pago
2025-10-01,PED-00990,Cliente 143,São Paulo,SP,Sudeste,Monitor 27,Eletrônicos,Bruno Costa,WhatsApp,1,1518.64,956.15,Pago
2026-02-26,PED-00991,Cliente 178,Florianópolis,SC,Sul,Monitor 27,Eletrônicos,Lucas Martins,Representante,2,1532.97,985.59,Cancelado
2026-03-29,PED-00992,Cliente 314,São Paulo,SP,Sudeste,Webcam Full HD,Acessórios,Carla Souza,WhatsApp,3,247.7,145.44,Pago
2026-02-26,PED-00993,Cliente 132,Salvador,BA,Nordeste,Mesa Gamer,Móveis,Ana Lima,Representante,5,1282.16,841.73,Pendente
2025-02-24,PED-00994,Cliente 310,Goiânia,GO,Centro-Oeste,Armário Escritório,Móveis,Fernanda Alves,E-commerce,7,860.95,536.91,Pago
2025-04-15,PED-00995,Cliente 229,Brasília,DF,Centro-Oeste,Impressora Laser,Eletrônicos,Bruno Costa,Marketplace,7,1096.55,834.01,Pago
2025-09-11,PED-00996,Cliente 097,Curitiba,PR,Sul,Teclado Mecânico,Acessórios,Fernanda Alves,Marketplace,3,369.02,207.87,Pago
2025-01-11,PED-00997,Cliente 312,Fortaleza,CE,Nordeste,Cadeira Office,Móveis,Bruno Costa,Loja física,3,859.38,620.31,Pago
2025-11-27,PED-00998,Cliente 309,Recife,PE,Nordeste,Headset Premium,Acessórios,Ana Lima,Marketplace,3,489.22,274.99,Pago
2026-01-26,PED-00999,Cliente 043,Natal,RN,Nordeste,Suporte Notebook,Acessórios,Carla Souza,E-commerce,3,163.56,88.06,Pago
2026-02-10,PED-01000,Cliente 104,Florianópolis,SC,Sul,Mouse Sem Fio,Acessórios,Bruno Costa,Marketplace,6,124.32,69.43,Pago
2025-06-07,PED-01001,Cliente 029,Curitiba,PR,Sul,Mesa Gamer,Móveis,Fernanda Alves,WhatsApp,3,1240.08,777.0,Pago
2025-02-22,PED-01002,Cliente 073,São Paulo,SP,Sudeste,Webcam Full HD,Acessórios,Ana Lima,E-commerce,2,225.2,142.38,Pago
2025-06-30,PED-01003,Cliente 058,São Paulo,SP,Sudeste,Suporte Notebook,Acessórios,Diego Rocha,E-commerce,4,152.51,84.55,Pago
2025-07-02,PED-01004,Cliente 185,Porto Alegre,RS,Sul,Mouse Sem Fio,Acessórios,Ana Lima,Loja física,6,122.45,64.32,Pendente
2025-06-21,PED-01005,Cliente 155,Fortaleza,CE,Nordeste,Impressora Laser,Eletrônicos,Fernanda Alves,WhatsApp,7,1094.32,765.52,Pago
2025-12-05,PED-01006,Cliente 077,São Paulo,SP,Sudeste,Mesa Gamer,Móveis,Lucas Martins,E-commerce,2,1240.03,800.24,Cancelado
2026-02-12,PED-01007,Cliente 143,Recife,PE,Nordeste,Smartphone X,Eletrônicos,Bruno Costa,Loja física,2,3215.07,2656.88,Pago
2025-06-30,PED-01008,Cliente 212,Curitiba,PR,Sul,Mesa Gamer,Móveis,Fernanda Alves,WhatsApp,7,1034.69,848.34,Pago
2025-07-16,PED-01009,Cliente 273,Florianópolis,SC,Sul,Headset Premium,Acessórios,Fernanda Alves,E-commerce,8,415.86,289.49,Pago
2025-09-27,PED-01010,Cliente 121,Goiânia,GO,Centro-Oeste,Impressora Laser,Eletrônicos,Carla Souza,Loja física,4,1078.36,829.58,Pago
2025-10-13,PED-01011,Cliente 179,Fortaleza,CE,Nordeste,Smartphone X,Eletrônicos,Carla Souza,E-commerce,2,3562.09,2661.81,Pendente
2025-08-04,PED-01012,Cliente 071,Salvador,BA,Nordeste,Monitor 27,Eletrônicos,Ana Lima,E-commerce,4,1446.73,953.44,Pago
2025-07-10,PED-01013,Cliente 245,Goiânia,GO,Centro-Oeste,Notebook Pro 14,Eletrônicos,Fernanda Alves,E-commerce,2,4044.68,3131.55,Pago
2025-05-06,PED-01014,Cliente 094,Natal,RN,Nordeste,Mouse Sem Fio,Acessórios,Diego Rocha,E-commerce,7,124.18,68.04,Pago
2025-08-29,PED-01015,Cliente 007,Goiânia,GO,Centro-Oeste,Headset Premium,Acessórios,Carla Souza,Loja física,6,406.33,298.74,Pago
2025-11-06,PED-01016,Cliente 203,Florianópolis,SC,Sul,Teclado Mecânico,Acessórios,Diego Rocha,Marketplace,3,355.4,222.86,Pendente
2025-09-14,PED-01017,Cliente 081,Goiânia,GO,Centro-Oeste,Cadeira Office,Móveis,Carla Souza,Loja física,4,892.72,657.32,Pago
2026-01-16,PED-01018,Cliente 201,Belo Horizonte,MG,Sudeste,Monitor 27,Eletrônicos,Bruno Costa,Representante,1,1435.34,958.92,Cancelado
2025-08-28,PED-01019,Cliente 085,Rio de Janeiro,RJ,Sudeste,Smartphone X,Eletrônicos,Ana Lima,WhatsApp,7,3319.91,2676.83,Pago
2025-02-23,PED-01020,Cliente 123,Rio de Janeiro,RJ,Sudeste,Mouse Sem Fio,Acessórios,Carla Souza,E-commerce,6,121.7,63.52,Pendente
2025-01-06,PED-01021,Cliente 124,Salvador,BA,Nordeste,Cadeira Office,Móveis,Carla Souza,Loja física,4,1036.51,629.6,Pendente
2026-02-09,PED-01022,Cliente 048,Natal,RN,Nordeste,Smartphone X,Eletrônicos,Carla Souza,Loja física,1,3504.28,2842.25,Pago
2025-09-14,PED-01023,Cliente 067,Rio de Janeiro,RJ,Sudeste,Monitor 27,Eletrônicos,Lucas Martins,Loja física,7,1324.84,1047.24,Pendente
2025-02-21,PED-01024,Cliente 245,Fortaleza,CE,Nordeste,Webcam Full HD,Acessórios,Fernanda Alves,Loja física,1,231.43,138.13,Pago
2025-02-10,PED-01025,Cliente 073,Recife,PE,Nordeste,Suporte Notebook,Acessórios,Lucas Martins,E-commerce,4,164.41,87.14,Cancelado
2025-11-08,PED-01026,Cliente 068,Florianópolis,SC,Sul,Suporte Notebook,Acessórios,Carla Souza,WhatsApp,6,135.46,90.45,Pago
2025-01-21,PED-01027,Cliente 107,Brasília,DF,Centro-Oeste,Armário Escritório,Móveis,Fernanda Alves,Representante,7,816.47,532.85,Cancelado
2025-09-12,PED-01028,Cliente 281,Natal,RN,Nordeste,Mouse Sem Fio,Acessórios,Ana Lima,Marketplace,3,110.51,65.29,Pago
2025-03-24,PED-01029,Cliente 046,São Paulo,SP,Sudeste,Mouse Sem Fio,Acessórios,Ana Lima,E-commerce,6,113.83,66.34,Pago
2025-05-12,PED-01030,Cliente 292,Brasília,DF,Centro-Oeste,Smartphone X,Eletrônicos,Diego Rocha,Loja física,3,3586.85,2704.13,Pago
2026-03-15,PED-01031,Cliente 188,Brasília,DF,Centro-Oeste,Impressora Laser,Eletrônicos,Fernanda Alves,Representante,3,986.62,788.66,Cancelado
2025-07-31,PED-01032,Cliente 318,Curitiba,PR,Sul,Webcam Full HD,Acessórios,Lucas Martins,Loja física,5,268.87,139.57,Pendente
2025-01-05,PED-01033,Cliente 082,Recife,PE,Nordeste,Teclado Mecânico,Acessórios,Fernanda Alves,Marketplace,5,329.3,208.85,Pago
2025-12-09,PED-01034,Cliente 274,Rio de Janeiro,RJ,Sudeste,Mouse Sem Fio,Acessórios,Diego Rocha,Loja física,8,98.8,68.28,Pago
2026-01-29,PED-01035,Cliente 034,Salvador,BA,Nordeste,Headset Premium,Acessórios,Carla Souza,WhatsApp,7,477.69,286.58,Cancelado
2026-01-15,PED-01036,Cliente 020,Recife,PE,Nordeste,Smartphone X,Eletrônicos,Fernanda Alves,E-commerce,5,3227.85,2662.22,Pago
2025-06-13,PED-01037,Cliente 186,Natal,RN,Nordeste,Impressora Laser,Eletrônicos,Diego Rocha,Marketplace,7,1079.48,774.75,Pago
2026-01-24,PED-01038,Cliente 091,Belo Horizonte,MG,Sudeste,Suporte Notebook,Acessórios,Ana Lima,E-commerce,5,146.97,86.24,Pago
2026-03-24,PED-01039,Cliente 133,Curitiba,PR,Sul,Armário Escritório,Móveis,Bruno Costa,Loja física,7,817.95,577.36,Pago
2026-01-21,PED-01040,Cliente 215,Fortaleza,CE,Nordeste,Cadeira Office,Móveis,Diego Rocha,Marketplace,4,913.82,644.3,Cancelado
2025-08-12,PED-01041,Cliente 288,Goiânia,GO,Centro-Oeste,Mesa Gamer,Móveis,Fernanda Alves,E-commerce,7,1209.73,824.35,Pendente
2025-03-16,PED-01042,Cliente 078,Brasília,DF,Centro-Oeste,Mesa Gamer,Móveis,Diego Rocha,E-commerce,6,1262.43,793.8,Cancelado
2025-07-28,PED-01043,Cliente 065,Florianópolis,SC,Sul,Cadeira Office,Móveis,Lucas Martins,Marketplace,1,852.9,630.51,Pago
2025-04-22,PED-01044,Cliente 308,Salvador,BA,Nordeste,Armário Escritório,Móveis,Diego Rocha,E-commerce,7,865.48,580.37,Cancelado
2025-10-23,PED-01045,Cliente 155,Rio de Janeiro,RJ,Sudeste,Notebook Pro 14,Eletrônicos,Carla Souza,Representante,6,4376.0,3049.54,Pago
2025-11-29,PED-01046,Cliente 181,Belo Horizonte,MG,Sudeste,Smartphone X,Eletrônicos,Fernanda Alves,Marketplace,7,3352.79,2846.23,Pago
2025-04-01,PED-01047,Cliente 284,Belo Horizonte,MG,Sudeste,Smartphone X,Eletrônicos,Fernanda Alves,E-commerce,6,3651.39,2732.32,Cancelado
2025-12-19,PED-01048,Cliente 045,Belo Horizonte,MG,Sudeste,Suporte Notebook,Acessórios,Ana Lima,Loja física,5,163.99,88.21,Pago
2025-02-23,PED-01049,Cliente 258,Goiânia,GO,Centro-Oeste,Smartphone X,Eletrônicos,Fernanda Alves,Loja física,2,3141.92,2871.96,Pago
2025-04-25,PED-01050,Cliente 101,Florianópolis,SC,Sul,Smartphone X,Eletrônicos,Diego Rocha,Loja física,7,3582.22,2854.74,Pago
2025-07-31,PED-01051,Cliente 192,Goiânia,GO,Centro-Oeste,Suporte Notebook,Acessórios,Bruno Costa,Representante,7,158.14,90.67,Pago
2025-06-07,PED-01052,Cliente 213,Brasília,DF,Centro-Oeste,Headset Premium,Acessórios,Ana Lima,Loja física,4,471.69,295.95,Pendente
2026-02-24,PED-01053,Cliente 088,Porto Alegre,RS,Sul,Armário Escritório,Móveis,Fernanda Alves,Marketplace,6,787.74,581.63,Pago
2025-11-12,PED-01054,Cliente 066,Belo Horizonte,MG,Sudeste,Suporte Notebook,Acessórios,Lucas Martins,Marketplace,1,152.31,84.07,Pago
